adult,backdrop_path,id,title,original_title,overview,poster_path,media_type,original_language,genre_ids,popularity,release_date,softcore,video,vote_average,vote_count,name,original_name,first_air_date,origin_country,gender,known_for_department,profile_path
False,/wGeYd7lVxOzZsbJV7iipK8298hT.jpg,261647,,,"Follow Sofia as she attends The Charmswell School for Royal Magic, where she discovers she is the most magical princess in the realm and must learn how to master her powers while making new royal friends.",/btMAULyx0ecn7slCxJYQ1aNX7yx.jpg,tv,en,"[10762, 16, 10751]",5.5722,,False,True,8.167,6,Sofia the First: Royal Magic,Sofia the First: Royal Magic,2026-05-25,['US'],,,
False,/bOgsRcvQcetWXtVnPgKtYYf9aSV.jpg,306721,,,"On her 14th birthday, Anna Akechi meets a magical fairy and suddenly time-slips from 2027 to 1999! There, she befriends Mikuru, a spirited girl who dreams of becoming a detective. When mysterious thefts stir rumors of the Phantom Thieves, the two transform into Detective Precure, using courage, deduction, and friendship to solve cases and uncover the secret of Anna's journey through time.",/hvCZ64xKMJvFQDgW3RypLnzzS32.jpg,tv,ja,"[16, 10762, 10759, 35, 10765]",10.0508,,False,True,6.8,5,Star Detective Precure!,名探偵プリキュア！,2026-02-01,['JP'],,,
False,,5531949,,,,,person,,,4.1306,,True,True,,,Saika Kawakita,河北彩伽,,,1.0,Acting,/3q5zJ5Ae6zWKgAU7FOziu0LDYr0.jpg
False,/E7hhuSZ1U5xymN2Olg2EOr4N4P.jpg,1242419,Roofman,Roofman,"A former Army Ranger and struggling father turns to robbing McDonald’s restaurants by cutting holes in their roofs, earning him the nickname ""Roofman."" After escaping prison, he secretly lives inside a Toys “R” Us for six months, surviving undetected while planning his next move. But when he falls for a divorced mom drawn to his undeniable charm, his double life begins to unravel, setting off a compelling and suspenseful game of cat and mouse as his past closes in.",/wXDFtcnYtevleGzCmAD2ReQnJ4l.jpg,movie,en,"[80, 35, 18]",8.168,2025-10-06,False,False,7.072,853,,,,,,,
False,/krRJcoEVbkT2fPZDqmj9zWp9ZQR.jpg,224263,,,"Winter. Hawkins. 1985. Welcome back to a town crawling with secrets, where beloved heroes are facing fresh mysteries... and an all-new breed of strange.",/xyVpiSZNA2fYJUuuagkqiSHJqjr.jpg,tv,en,"[16, 10765, 9648, 10759]",11.9474,,False,True,7.577,84,Stranger Things: Tales from '85,Stranger Things: Tales from '85,2026-04-23,['US'],,,
False,/tbHQDtoDZGJsfe7Kx6BEShcrZAa.jpg,89456,,,A caveman forms a bond with a dinosaur as they struggle to survive in a hostile world.,/mf12pRakr3eYdJtv6klQtoznnbU.jpg,tv,en,"[10759, 16]",11.4166,,False,True,8.656,1585,Primal,Primal,2019-10-08,['US'],,,
False,/voKEhzb4ExOmR0WSvQgLTTqRUEu.jpg,108978,,,"Jack Reacher, a veteran military police investigator, has just recently entered civilian life. Reacher is a drifter, carrying no phone and the barest of essentials as he travels the country and explores the nation he once served.",/31GlRQMiDunO8cl3NxTz34U64rf.jpg,tv,en,"[10759, 18, 80]",98.1876,,False,True,8.08,2896,Reacher,Reacher,2022-02-03,['US'],,,
False,/nBrkOZyI75artyizuBFeya48KbO.jpg,86831,,,"Terrifying creatures, wicked surprises and dark comedy converge in this NSFW anthology of animated stories presented by Tim Miller and David Fincher.",/vL5BQvXH96cJzmNK5n7QliQxy90.jpg,tv,en,"[16, 10765]",26.9772,,False,True,8.209,4027,"Love, Death & Robots","Love, Death & Robots",2019-03-15,['US'],,,
False,/1ytf7rzkZ7RLlMnBdGggQ0ENe6z.jpg,1418657,The Yeti,The Yeti,"When an oil tycoon and a famous adventurer vanish into the harsh winter of remote northern Alaska, a hand-picked rescue team endeavors to bring them home. What they don’t know is that they are trespassing on The Yeti’s territory, and the elements are the least of their worries.",/zaqEfoKcWkVni2eONhJ7DRhMO8Q.jpg,movie,en,"[27, 53]",36.3802,2026-04-04,False,False,6.392,60,,,,,,,
False,/yczDaFhOEmNe0omdvGpYLu050dg.jpg,304820,,,"Born into a legendary ducal family, martial prodigy Maria “Mimi” Annovazzi loses her claim as heir and is suddenly ordered to marry into prestige. With no options left in her homeland, she transfers to a neighboring kingdom—only to be publicly dumped at graduation by a prince she’s never met over an engagement she didn’t even know she had! Will Maria be doomed to the life of a spinster?!",/rPXtyRafus1WNEULCoiYJXCclbZ.jpg,tv,ja,"[16, 35, 10765]",7.8503,,False,True,6.9,15,Always a Catch!,逃がした魚は大きかったが釣りあげた魚が大きすぎた件,2026-04-02,['JP'],,,
False,/h4Ds1GYq7eMImgcNjKj4iTQ79cg.jpg,243202,,,"In this music competition show, Fabri Fibra, Geolier and Rose Villain hit the streets of Rome, Naples and Milan to find the next Italian rap superstar.",/wcL1RX12xlFydhSiOI9PgY29Zl3.jpg,tv,it,[10764],8.1113,,False,True,7.0,16,Rhythm + Flow Italy,Nuova Scena,2024-02-19,['IT'],,,
False,/1jdPUUSy37Wzw3xuc8otI86X2gv.jpg,1575337,Cosmic Princess Kaguya!,超かぐや姫！,"Iroha's life gets knocked off its orbit when Kaguya, a carefree runaway from the Moon, moves in and convinces her to perform in a virtual world together.",/9I9cM38gecZcwJ0C6r0cwfvtPJP.jpg,movie,ja,"[16, 14, 10402, 878]",12.9022,2026-01-22,False,False,8.4,89,,,,,,,
False,/rhuEN18ZimDOva3guaWZA4hYgLB.jpg,1309083,Dolly,Dolly,"Young Macy is abducted by a deranged, monstrous figure who wants to raise her as its child.",/sTPUg3XtdcKRAS5Vwsi1GYPFhNZ.jpg,movie,en,[27],4.6162,2026-03-06,False,False,6.142,81,,,,,,,
False,/l7BDJsD2zRYHvu3G7qV1v7q5hoF.jpg,69557,,,"A top Israeli agent comes out of retirement to hunt for a Palestinian militant he thought he'd killed, setting a chaotic chain of events into motion.",/bc6XIKP1TrnugYMzIIUz9YCL8VM.jpg,tv,he,"[18, 10759, 10768]",27.3265,,False,True,7.496,250,Fauda,פאודה,2015-02-15,['IL'],,,
False,/byLGV2pPCDRSZl5beq1yoEWDKQc.jpg,325083,,,"FIFA World Cup 2026: Preview Series is a documentary series that looks ahead to the 2026 FIFA World Cup. Each episode highlights national teams, players, and key football stories from around the world. The series explores how countries are preparing for the tournament and the expectations surrounding both favourites and underdog teams.",,tv,en,[99],2.1261,,False,True,9.0,1,FIFA World Cup 2026: Preview Series,FIFA World Cup 2026: Preview Series,2026-06-06,['US'],,,
False,/3GQKYh6Trm8pxd2AypovoYQf4Ay.jpg,85937,,,"After a demon attack leaves his family slain and his sister cursed, Tanjiro embarks upon a perilous journey to find a cure and avenge those he's lost.",/xUfRZu2mi8jH6SzQEJGP6tjBuYj.jpg,tv,ja,"[16, 10759, 10765]",19.9409,,False,True,8.637,7293,Demon Slayer: Kimetsu no Yaiba,鬼滅の刃,2019-04-06,['JP'],,,
False,/yllJJooNG1PEptw4yoy6OpTyoyS.jpg,1630264,A Special Memory,A Special Memory,"The illness challenges the couple's love in a way they never anticipated, shifting the narrative from a sweet romance to an emotional journey.",/1ucCvNfCUlhacBZseLik4IWg797.jpg,movie,tl,"[10749, 18]",5.2931,2026-03-11,False,False,0.0,0,,,,,,,
False,/usLRh1bcbL0Q9X8zf6rL4OV1qrA.jpg,2661,,,"Takeshi Hongo is a promising young man with a passion for motorcycle racing. However, his dreams are suddenly ruined when he gets kidnapped by Shocker, the evil secret organization planning to dominate the world. After being remodeled into a cyborg, Takeshi escapes and swears to protect the world from the inhuman monsters.",/2DIBDFHiKQawz4WPsYekl9DHwyA.jpg,tv,ja,"[10759, 10765, 18]",106.8909,,False,True,6.45,101,Kamen Rider,仮面ライダー,1971-04-03,['JP'],,,
False,/xCmdeEvJNxptR30bEVXXWLrt4iI.jpg,62745,,,"In Orario, fearless adventurers band together in search of fame and fortune within the underground labyrinth known as the Dungeon. But Bell Cranel, novice adventurer, has bigger plans than riches and glory; he fights monsters in the hope of having a fateful encounter with a girl. When this happens, it doesn't go exactly as he planned. Thus begins the story of an unlikely pair, a boy and a goddess, both trying to prove themselves, both eager to reach their goals.",/hR4zYTRJZiSYooocDRPW7P3PCTF.jpg,tv,ja,"[16, 10765, 35, 10759]",3.9915,,False,True,7.309,301,Is It Wrong to Try to Pick Up Girls in a Dungeon?,ダンジョンに出会いを求めるのは間違っているだろうか,2015-04-04,['JP'],,,
False,/gejQCF5SbuSe5kbfFA5qUNQjanI.jpg,324487,,,"Jun, the grim reaper who manages death, receives a list of names and descends to the human world again today. School, unfamiliar scenery, and a strange self. But the task seemed simple: he simply needed to find the target of the code floating above his head.

But the code written on the register hovered over two people simultaneously. One was Hyeon, with his indifferent gaze, the other Yun, with his playful smile. The question, ""Who should die?"" soon morphed into ""Who should live?"" and Jun, hiding his identity, began living as a student alongside the two.",/gLNnzKIXNSRWDOcyJknimdlnq8v.jpg,tv,ko,"[18, 10765]",2.6896,,False,True,6.0,1,Fix the Error!,오류를 고쳐줘!,2026-06-12,['KR'],,,
False,/Zk5UmvJ634LhA56R18h8RfipFG.jpg,256695,,,"Familiar duo Mordecai and Rigby navigate mundane park jobs that inevitably spiral into surreal, chaotic disasters.",/jqY3dj70ffSqKpM8XVUEToOEeLG.jpg,tv,en,"[16, 35, 10759, 10765]",15.2902,,False,True,9.616,99,Regular Show: The Lost Tapes,Regular Show: The Lost Tapes,2026-05-11,['US'],,,
False,/bajke0ThKJ2V2iHE9DDYOJGdS7a.jpg,1137350,The Phoenician Scheme,The Phoenician Scheme,"Wealthy businessman Zsa-zsa Korda appoints his only daughter, a nun, as sole heir to his estate. As Korda embarks on a new enterprise, they soon become the target of scheming tycoons, foreign terrorists, and determined assassins.",/u2jxeYLXTYfu0bqJmnLGIgZswib.jpg,movie,en,"[35, 12, 80]",6.2463,2025-05-23,False,False,6.498,941,,,,,,,
False,/wJygv7NrIH30GVhG14r5A9WwwxV.jpg,203003,,,The program tells the story of six new residents who work together to uncover the ultimate truth about Apartment 11 as they deduce a mysterious case.,/orqFCNBgnVWjCB7iWQMMTINyQwf.jpg,tv,zh,[10764],37.4339,,False,True,7.9,8,The Truth,开始推理吧,2022-06-03,['CN'],,,
False,/mEmN95fDqxMDSyg6ZOpMKDvZSqA.jpg,287450,,,"A British intelligence officer Kate Henderson races against time to uncover a UK politician's potential ties with the Kremlin, risking her reputation and family, as a murder and election loom.",/f7tksyddK3VvismfoWCwpXPqz0x.jpg,tv,en,"[18, 10768, 80]",6.3591,,False,True,6.5,24,Secret Service,Secret Service,2026-04-27,['GB'],,,
False,/sjOTFlGapgXFjwV3LmD9eHZEp3d.jpg,281016,,,Seo Mi-rae is worn out by work. Love? It's the last thing on her mind. But a virtual dating service sparks feelings — and maybe a real shot at romance.,/8vBWQjdCnK7xSGuNbK1gBK1iIQL.jpg,tv,ko,"[35, 10765, 18]",9.8035,,False,True,8.3,125,Boyfriend on Demand,월간남친,2026-03-06,['KR'],,,
False,/bIHCUqaapZdRjd2kzSDiwzYyrpC.jpg,45140,,,"Robin, Starfire, Raven, Beast Boy and Cyborg return in all-new, comedic adventures. They may be super heroes who save the world every day ... but somebody still has to do the laundry!",/kPKAigYUlWRpnfo4Ptiwlz4FWXU.jpg,tv,en,"[16, 10759, 35, 10751, 10765]",101.4009,,False,True,6.441,706,Teen Titans Go!,Teen Titans Go!,2013-04-23,['US'],,,
False,/fGOfVu7YjBEBxPZH7fwkufZ47Lu.jpg,309663,,,"A court case unfolds under the weight of differing perspectives, strange coincidences, and the strict duty to uphold the law, making the pursuit of truth a complex and elusive challenge.",/lAh5bdyjSKkwiEL7iRriLvDhQG4.jpg,tv,cn,[18],3.9233,,False,True,5.0,1,COURT!,COURT!,2026-05-18,['HK'],,,
False,/iTt37Rl8AidvU5aQf5M4odroCuF.jpg,255055,,,"Dr. Amy Larsen must navigate an unfamiliar world after a brain injury erases the last eight years of her life. She can rely only on her estranged 17-year-old daughter, whom she remembers as a 9-year-old, and a handful of devoted friends, as she struggles to continue practicing medicine, despite having lost nearly a decade of knowledge and experience.",/sZeGoeE4pfPClCLEZHuC8ocReOw.jpg,tv,en,[18],13.212,,False,True,7.061,66,Doc,Doc,2025-01-07,['US'],,,
False,/6GssadQMycGiPGMny8aeCv0h6TW.jpg,306956,,,"A hardworking physical therapist, Adriana is facing multiple challenges at once. After being fired from the clinic where she works, her house is hit by a flood that ends up killing her husband, Carlos. Now homeless and struggling to support her family, Adriana starts working for the Brandãos, a traditional wealthy family from São Paulo, as the caregiver for Artur, the grumpy patriarch. The millionaire jeweler, known for driving away every employee, gradually forms a genuine bond with Adriana, who must also deal with the distrust of the rest of the family.",/p97unAJ9n9gpNrICCwEKuZdrb1t.jpg,tv,pt,"[10766, 18]",4.4956,,False,True,7.5,2,Quem Ama Cuida,Quem Ama Cuida,2026-05-18,['BR'],,,
False,/reQELo8rDiLIOoYIA7M6q7KGRW0.jpg,804370,Arco,Arco,"Ten-year-old Arco lives in a far future. During his first flight in his rainbow suit, he loses control and falls into the past. Iris, a girl his age from 2075, comes to his rescue and tries by any means to help send him back to his own era.",/mWlvHFxTDhq9O5WSOHywa32QIez.jpg,movie,fr,"[12, 16, 10751, 878]",6.8894,2025-10-22,False,False,7.578,232,,,,,,,
False,/ipbS3LE3aZB1EIYbVcR2NDfrxSC.jpg,315007,,,"A former top actress who has lost her ability to feel and a psychological counselor who feels too much are brought together through a mysterious ability to share emotions. As she begins to rediscover emotions through him, and he learns to manage the overwhelming weight of empathy through her, the two gradually heal each other in unexpected ways.",/4RsU58TB8XBmOwPTKQw7jR42pOS.jpg,tv,ko,"[18, 35, 10765]",2.9979,,False,True,0.0,0,Love In Sync,공감세포,2026-07-04,['KR'],,,
False,/ulw8SrKbDeDrsSVNKPb5211AseI.jpg,1263012,Dead Man's Wire,Dead Man's Wire,"In 1977, former real estate developer Tony Kiritsis puts a dead man's switch on himself and the mortgage banker who did him wrong, demanding $5 million and a personal apology.",/dgSoeebklY0IGKWbp36r9FwRXlv.jpg,movie,en,"[80, 18, 53]",6.1244,2026-01-09,False,False,6.522,159,,,,,,,
False,/jUpuMPCQiNSYi4QxeCIGFUlPizn.jpg,1511549,Still Sexy,Ancora più sexy,"Maddalena has it all: a job she loves, the perfect fiancé, and a dream wedding ahead. Yet in the bedroom, something feels wrong. Urged on by her inner voice, embodied by pornstar Valentina Nappi, she begins to question her life. Meeting Bruno, a gardener with a troubled past, leads her to rediscover herself and realize the only path worth following is her own.",/7UkNVTmYvfOh9Eq39IU7G6NoyMz.jpg,movie,it,"[35, 10749]",5.6018,2026-06-12,False,False,5.217,23,,,,,,,
False,/3KbXVylgEd6IFnQxh54aExQDBoA.jpg,323418,,,Dive deeper into the world of The Vampire Lestat with this new series that takes fans behind the scenes of each episode with members of the cast and creative team. Hosted by writer and podcaster Lizzie Bassett.,/4we4BEbdWlWWdd2kXtAm0uXFyac.jpg,tv,en,[10767],2.3748,,False,True,5.5,2,The Vampire Lestat: After Dark,The Vampire Lestat: After Dark,2026-06-07,['US'],,,
False,/dMCfHJRnAZfKoPTjYyZk2QCL8au.jpg,223386,,,"Haunted by his past and hunted by his enemies, a Special Forces veteran fights to keep a teenage girl alive on the deadly streets of Rio de Janeiro.",/9cZzmT8rhBXbZ1QFBPs3ggABYB3.jpg,tv,en,"[10759, 80]",14.4165,,False,True,7.5,172,Man on Fire,Man on Fire,2026-04-30,['US'],,,
False,/drEC5ZDesvz3g7xuApbud6xKSm7.jpg,1134517,Streets of Glória,Ruas da Glória,"Gabriel, a 24-year-old anthropologist from a wealthy family from the interior of the Northeast, is gay and in the closet. Following the death of his grandmother, he decides to go to Rio de Janeiro to study the lives of sex workers. Seduced by his object of study, Gabriel will become one of them.",/b7pj2ZeuPcxsAfcFcvRXtig73aX.jpg,movie,pt,[18],2.1853,2026-04-02,False,False,7.5,2,,,,,,,
False,/h9Qnbseuz4WIujqvmGdEfqky4pL.jpg,1632334,Kraken. El libro negro de las horas,Kraken. El libro negro de las horas,,/3ZIhW9gyIARln6Tnn92lOS2o419.jpg,movie,es,"[80, 9648, 53]",4.8964,2026-03-13,False,False,5.2,2,,,,,,,
False,/1w8kutrRucTd3wlYyu5QlUDMiG1.jpg,762509,Mufasa: The Lion King,Mufasa: The Lion King,"Mufasa, a cub lost and alone, meets a sympathetic lion named Taka, the heir to a royal bloodline. The chance meeting sets in motion an expansive journey of a group of misfits searching for their destiny.",/jbOSUAWMGzGL1L4EaUF8K6zYFo7.jpg,movie,en,"[12, 10751, 16]",13.4979,2024-12-18,False,False,7.302,2688,,,,,,,
False,/dkQMNLgZMZfVXReu7EBJ88Emcka.jpg,107467,,,"SINGER, formerly known as I AM A SINGER, is a large-scale singing competition program co-produced by Hunan Broadcasting System (HBS) and Mango TV.

The first four seasons were adapted from the Korean reality show I Am a Singer produced by MBC. Beginning with the 2017 season, the program was rebranded as SINGER.

The series brings together established vocalists from the Chinese music industry as well as internationally renowned artists to compete on stage. In each episode, the results are determined by a panel of 500 in-studio audience judges who vote to decide the singers’ rankings and eliminations.

Starting with the 2024 season, the show shifted from pre-recorded broadcasts to fully live performances and introduced an additional panel of 500 online international audience judges.",/cLcarnYaKBiIssUqp5bq76Dxj2p.jpg,tv,zh,[10764],16.6519,,False,True,6.0,6,SINGER,我是歌手,2013-01-18,['CN'],,,
False,/wGBjZnQ5LtSSTkC3aA6ZALHZaUm.jpg,201859,,,"In a college class where students are paired up and sent on dates, a sophomore is partnered with an upperclassman whose gentle kindness steals his heart.",/yoUP5L763UM7iM7CHTzXAuQNXHh.jpg,tv,ko,[18],26.7884,,False,True,7.1,26,Love Class,수업중입니다,2022-05-13,['KR'],,,
False,/mNHRGO1gFpR2CYZdANe72kcKq7G.jpg,153312,,,"New York mafia capo Dwight ""The General"" Manfredi is released from prison after 25 years and exiled by his boss to set up shop in Tulsa, Oklahoma. Realizing that his mob family may not have his best interests in mind, Dwight slowly builds a crew.",/rOYLWCdAifpUtPlTf1WHxyaxeMt.jpg,tv,en,"[80, 18]",51.0377,,False,True,8.296,2661,Tulsa King,Tulsa King,2022-11-13,['US'],,,
False,/4z6VWajbDWZ6CQFC3u4ApKMzGMk.jpg,1363974,That Time I Got Reincarnated as a Slime the Movie: Tears of the Azure Sea,劇場版 転生したらスライムだった件 蒼海の涙編,"After concluding the opening ceremony of the Demon Kingdom Federation Tempest, Rimuru and his companions are invited by the Celestial Emperor Hermesia of the great elven nation – the Magi Dynasty Salion – to visit her private resort island. As the group enjoys their brief vacation, a mysterious woman named Yura appears. A new incident unfolds against the backdrop of the boundless azure sea.",/oblkRIWuKTF46CsnLhBiE7Otn3z.jpg,movie,ja,"[16, 14, 12, 35]",6.7186,2026-02-27,False,False,6.625,8,,,,,,,
False,/lCzWYwmeIjh4HHOMz2hQ8esEWV5.jpg,1020829,Wild Foxes,La Danse des renards,"At a sports boarding school, talented young boxer Camille narrowly survives a fatal accident, saved by his best friend Matteo. After a swift recovery, an inexplicable pain gradually takes hold of him, threatening his dreams of greatness and his relationship with the team. In the ring and in a man's world, there’s no room for weakness.",/izz29QpekxBLYSqYwM0do9PtBWd.jpg,movie,fr,[18],2.0809,2026-03-18,False,False,6.3,8,,,,,,,
False,/nHhczDKcSsnNFWDHVTMhXcnh9zF.jpg,95004,,,"A seemingly perfect interracial first family becomes the White House's newest residents. But behind closed doors they unleash a torrent of lies, cheating and corruption.",/b5PTXErp18fzi8e2MQv2HlEiE23.jpg,tv,en,"[18, 10751]",11.7857,,False,True,8.165,97,Tyler Perry's The Oval,Tyler Perry's The Oval,2019-10-23,['US'],,,
False,,5344586,,,,,person,,,0.3414,,True,True,,,石川澪,石川澪,,,0.0,,
False,/c4WtCZqY5IK7ItAwhwKJqAjsjmZ.jpg,321045,,,,/3R4OUyeWgAD7y79KK0rdxLeCrjP.jpg,tv,zh,[18],4.5655,,False,True,8.3,3,The Summer you Kissed Me,被你吻过的夏天,2026-06-04,['CN'],,,
False,/aqczvSe6O8sztVpirEVYCn8qwmG.jpg,242866,,,,/iCdg6e2g4gPCssUJ5lSxf7QyWBq.jpg,tv,es,"[80, 18]",17.9273,,False,True,1.0,1,33 días,33 días,2026-06-07,['ES'],,,
False,/rsLZK4xAw1Oun0T5UWfG213qalP.jpg,252372,,,"When mafia lawyer Björn attends a mindfulness class to find a better work-life balance, he discovers surprising new coping strategies — including murder.",/rt6SspSLBl5PqWXGstR7HlUM3Nj.jpg,tv,de,"[18, 35, 80]",17.7447,,False,True,7.6,175,Murder Mindfully,Achtsam morden,2024-10-31,['DE'],,,
False,/3sE6bs8YsxJEtwVFokAt5TezPl7.jpg,241709,,,"Determined to become King of the Pirates, Monkey D. Luffy leads his Straw Hat crew across treacherous seas in search of the legendary One Piece while facing ruthless rivals, powerful enemies, and countless dangers along the way.",/tcBHXNxz62RaAiDRbkm6DEwiXbJ.jpg,tv,ja,"[16, 10759, 10765]",4.235,,False,True,0.0,0,THE ONE PIECE,THE ONE PIECE,,['JP'],,,
False,/ukPu5xYOBAnh5H46uK4aQOirW2b.jpg,1022787,Elio,Elio,"Elio, a space fanatic with an active imagination, finds himself on a cosmic misadventure where he must form new bonds with eccentric alien lifeforms, navigate a crisis of intergalactic proportions and somehow discover who he is truly meant to be.",/7z8jDiTZZco9moIKpTUImFtTy7o.jpg,movie,en,"[16, 12, 878, 10751]",16.6628,2025-06-18,False,False,6.909,1025,,,,,,,
False,/c3Q5Aho7FSGLaOwVEN50a7iqjPv.jpg,1690760,Capio,Capio,An amateur astronomer discovers a strange new star in the sky that leads him into the heart of a dark conspiracy to control humanity by exploiting its addiction to technology.,/9n3W3khjLbCmZobB4g8GudwMYMO.jpg,movie,en,"[53, 878]",1.5164,2025-11-12,False,False,7.0,2,,,,,,,
